time_local;id;event;fight_date;location;bout;weight_class;time_format;state;winner;method;det;round;last_round;time;fighter_r;bdy_val_r;bdy_tot_r;ctrl_r;hd_val_r;hd_tot_r;kd_r;lgs_val_r;lgs_tot_r;sigstr_val_r;sigstr_tot_r;subatt_r;td_val_r;td_tot_r;totstr_val_r;totstr_tot_r;ht_r;rch_r;sigstrkacc_r;sigstrklpm_r;stnce_r;subavg_r;tdacc_r;tdavg_r;wt_r;dob_r;fighter_b;bdy_val_b;bdy_tot_b;ctrl_b;hd_val_b;hd_tot_b;kd_b;lgs_val_b;lgs_tot_b;sigstr_val_b;sigstr_tot_b;subatt_b;td_val_b;td_tot_b;totstr_val_b;totstr_tot_b;ht_b;rch_b;sigstrkacc_b;sigstrklpm_b;stnce_b;subavg_b;tdacc_b;tdavg_b;wt_b;dob_b
08:45:45;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;End R1;1;3;05:00;da_woon_jung;0;0;02:06;7;12;0;0;0;7;12;0;0;4;13;19;;;;;;;;;;12/07/1993;devin_clark;1;1;02:09;8;13;0;6;7;15;21;0;1;2;41;50;;;;;;;;;;04/12/1990
08:45:51;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;End R1;1;3;05:00;da_woon_jung;0;0;02:06;7;12;0;0;0;7;12;0;0;4;13;19;;;;;;;;;;12/07/1993;devin_clark;1;1;02:09;8;13;0;6;7;15;21;0;1;2;41;50;;;;;;;;;;04/12/1990
08:45:56;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;End R1;1;3;05:00;da_woon_jung;0;0;02:06;7;12;0;0;0;7;12;0;0;4;13;19;;;;;;;;;;12/07/1993;devin_clark;1;1;02:09;8;13;0;6;7;15;21;0;1;2;41;50;;;;;;;;;;04/12/1990
08:46:01;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;End R1;1;3;05:00;da_woon_jung;0;0;02:06;7;12;0;0;0;7;12;0;0;4;13;19;;;;;;;;;;12/07/1993;devin_clark;1;1;02:09;8;13;0;6;7;15;21;0;1;2;41;50;;;;;;;;;;04/12/1990
08:46:07;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R1, 0:15;1;3;05:00;da_woon_jung;0;0;02:06;7;12;0;0;0;7;12;0;0;4;13;19;;;;;;;;;;12/07/1993;devin_clark;1;1;01:53;6;11;0;6;7;13;19;0;1;2;27;36;;;;;;;;;;04/12/1990
08:46:12;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R1, 0:15;1;3;05:00;da_woon_jung;0;0;02:06;7;12;0;0;0;7;12;0;0;4;13;19;;;;;;;;;;12/07/1993;devin_clark;1;1;01:53;6;11;0;6;7;13;19;0;1;2;27;36;;;;;;;;;;04/12/1990
08:46:18;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R1, 0:15;1;3;05:00;da_woon_jung;0;0;02:06;7;12;0;0;0;7;12;0;0;4;13;19;;;;;;;;;;12/07/1993;devin_clark;1;1;01:53;6;11;0;6;7;13;19;0;1;2;27;36;;;;;;;;;;04/12/1990
08:46:23;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;End R1;1;3;05:00;da_woon_jung;0;0;02:06;7;12;0;0;0;7;12;0;0;4;13;19;;;;;;;;;;12/07/1993;devin_clark;1;1;02:09;8;13;0;6;7;15;21;0;1;2;41;50;;;;;;;;;;04/12/1990
08:46:29;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;End R1;1;3;05:00;da_woon_jung;0;0;02:06;7;12;0;0;0;7;12;0;0;4;13;19;;;;;;;;;;12/07/1993;devin_clark;1;1;02:09;8;13;0;6;7;15;21;0;1;2;41;50;;;;;;;;;;04/12/1990
08:46:34;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;End R1;1;3;05:00;da_woon_jung;0;0;02:06;7;12;0;0;0;7;12;0;0;4;13;19;;;;;;;;;;12/07/1993;devin_clark;1;1;02:09;8;13;0;6;7;15;21;0;1;2;41;50;;;;;;;;;;04/12/1990
08:46:40;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;End R1;1;3;05:00;da_woon_jung;0;0;02:06;7;12;0;0;0;7;12;0;0;4;13;19;;;;;;;;;;12/07/1993;devin_clark;1;1;02:09;8;13;0;6;7;15;21;0;1;2;41;50;;;;;;;;;;04/12/1990
08:46:45;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R2, 4:47;2;3;05:00;da_woon_jung;0;0;02:06;7;12;0;0;0;7;12;0;0;4;13;19;;;;;;;;;;12/07/1993;devin_clark;1;1;02:09;8;13;0;6;7;15;21;0;1;2;41;50;;;;;;;;;;04/12/1990
08:46:51;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R2, 4:47;2;3;05:00;da_woon_jung;0;0;02:06;7;12;0;0;0;7;12;0;0;4;13;19;;;;;;;;;;12/07/1993;devin_clark;1;1;02:09;8;13;0;6;7;15;21;0;1;2;41;50;;;;;;;;;;04/12/1990
08:46:56;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R2, 4:47;2;3;05:00;da_woon_jung;0;0;02:06;7;12;0;0;0;7;12;0;0;4;13;19;;;;;;;;;;12/07/1993;devin_clark;1;1;02:09;8;13;0;6;7;15;21;0;1;2;41;50;;;;;;;;;;04/12/1990
08:47:02;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R2, 4:47;2;3;05:00;da_woon_jung;0;0;02:06;7;12;0;0;0;7;12;0;0;4;13;19;;;;;;;;;;12/07/1993;devin_clark;1;1;02:09;8;13;0;6;7;15;21;0;1;2;41;50;;;;;;;;;;04/12/1990
08:47:07;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R2, 4:16;2;3;05:00;da_woon_jung;1;1;02:07;7;12;0;1;1;9;14;0;0;4;15;21;;;;;;;;;;12/07/1993;devin_clark;1;1;02:26;8;13;0;6;7;15;21;0;2;4;41;50;;;;;;;;;;04/12/1990
08:47:12;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R2, 4:16;2;3;05:00;da_woon_jung;1;1;02:07;7;12;0;1;1;9;14;0;0;4;15;21;;;;;;;;;;12/07/1993;devin_clark;1;1;02:26;8;13;0;6;7;15;21;0;2;4;41;50;;;;;;;;;;04/12/1990
08:47:18;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R2, 4:16;2;3;05:00;da_woon_jung;1;1;02:07;7;12;0;1;1;9;14;0;0;4;15;21;;;;;;;;;;12/07/1993;devin_clark;1;1;02:26;8;13;0;6;7;15;21;0;2;4;41;50;;;;;;;;;;04/12/1990
08:47:23;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R2, 4:16;2;3;05:00;da_woon_jung;1;1;02:07;7;12;0;1;1;9;14;0;0;4;15;21;;;;;;;;;;12/07/1993;devin_clark;1;1;02:26;8;13;0;6;7;15;21;0;2;4;41;50;;;;;;;;;;04/12/1990
08:47:29;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R2, 4:16;2;3;05:00;da_woon_jung;1;1;02:07;7;12;0;1;1;9;14;0;0;4;15;21;;;;;;;;;;12/07/1993;devin_clark;1;1;02:26;8;13;0;6;7;15;21;0;2;4;41;50;;;;;;;;;;04/12/1990
08:47:34;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R2, 4:16;2;3;05:00;da_woon_jung;1;1;02:07;7;12;0;1;1;9;14;0;0;4;15;21;;;;;;;;;;12/07/1993;devin_clark;1;1;02:26;8;13;0;6;7;15;21;0;2;4;41;50;;;;;;;;;;04/12/1990
08:47:40;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R2, 4:16;2;3;05:00;da_woon_jung;1;1;02:07;7;12;0;1;1;9;14;0;0;4;15;21;;;;;;;;;;12/07/1993;devin_clark;1;1;02:26;8;13;0;6;7;15;21;0;2;4;41;50;;;;;;;;;;04/12/1990
08:47:45;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R2, 4:16;2;3;05:00;da_woon_jung;1;1;02:07;7;12;0;1;1;9;14;0;0;4;15;21;;;;;;;;;;12/07/1993;devin_clark;1;1;02:26;8;13;0;6;7;15;21;0;2;4;41;50;;;;;;;;;;04/12/1990
08:47:51;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R2, 3:35;2;3;05:00;da_woon_jung;1;1;02:44;7;12;0;1;1;9;14;0;0;4;15;21;;;;;;;;;;12/07/1993;devin_clark;1;1;02:26;8;13;0;6;7;15;21;0;2;4;41;50;;;;;;;;;;04/12/1990
08:47:56;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R2, 3:35;2;3;05:00;da_woon_jung;1;1;02:44;7;12;0;1;1;9;14;0;0;4;15;21;;;;;;;;;;12/07/1993;devin_clark;1;1;02:26;8;13;0;6;7;15;21;0;2;4;41;50;;;;;;;;;;04/12/1990
08:48:01;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R2, 3:35;2;3;05:00;da_woon_jung;1;1;02:44;7;12;0;1;1;9;14;0;0;4;15;21;;;;;;;;;;12/07/1993;devin_clark;1;1;02:26;8;13;0;6;7;15;21;0;2;4;41;50;;;;;;;;;;04/12/1990
08:48:06;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R2, 3:35;2;3;05:00;da_woon_jung;1;1;02:44;7;12;0;1;1;9;14;0;0;4;15;21;;;;;;;;;;12/07/1993;devin_clark;1;1;02:26;8;13;0;6;7;15;21;0;2;4;41;50;;;;;;;;;;04/12/1990
08:48:12;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R2, 3:35;2;3;05:00;da_woon_jung;1;1;02:44;7;12;0;1;1;9;14;0;0;4;15;21;;;;;;;;;;12/07/1993;devin_clark;1;1;02:26;8;13;0;6;7;15;21;0;2;4;41;50;;;;;;;;;;04/12/1990
08:48:17;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R2, 3:35;2;3;05:00;da_woon_jung;1;1;02:44;7;12;0;1;1;9;14;0;0;4;15;21;;;;;;;;;;12/07/1993;devin_clark;1;1;02:26;8;13;0;6;7;15;21;0;2;4;41;50;;;;;;;;;;04/12/1990
08:48:22;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R2, 3:35;2;3;05:00;da_woon_jung;1;1;02:44;7;12;0;1;1;9;14;0;0;4;15;21;;;;;;;;;;12/07/1993;devin_clark;1;1;02:26;8;13;0;6;7;15;21;0;2;4;41;50;;;;;;;;;;04/12/1990
08:48:28;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R2, 3:35;2;3;05:00;da_woon_jung;1;1;02:44;7;12;0;1;1;9;14;0;0;4;15;21;;;;;;;;;;12/07/1993;devin_clark;1;1;02:26;8;13;0;6;7;15;21;0;2;4;41;50;;;;;;;;;;04/12/1990
08:48:33;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R2, 3:03;2;3;05:00;da_woon_jung;1;1;03:05;7;13;0;1;1;9;15;0;0;4;15;22;;;;;;;;;;12/07/1993;devin_clark;1;1;02:44;9;15;0;6;7;16;23;0;2;4;48;59;;;;;;;;;;04/12/1990
08:48:39;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R2, 3:03;2;3;05:00;da_woon_jung;1;1;03:05;7;13;0;1;1;9;15;0;0;4;15;22;;;;;;;;;;12/07/1993;devin_clark;1;1;02:44;9;15;0;6;7;16;23;0;2;4;48;59;;;;;;;;;;04/12/1990
08:48:44;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R2, 3:03;2;3;05:00;da_woon_jung;1;1;03:05;7;13;0;1;1;9;15;0;0;4;15;22;;;;;;;;;;12/07/1993;devin_clark;1;1;02:44;9;15;0;6;7;16;23;0;2;4;48;59;;;;;;;;;;04/12/1990
08:48:49;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R2, 3:03;2;3;05:00;da_woon_jung;1;1;03:05;7;13;0;1;1;9;15;0;0;4;15;22;;;;;;;;;;12/07/1993;devin_clark;1;1;02:44;9;15;0;6;7;16;23;0;2;4;48;59;;;;;;;;;;04/12/1990
08:48:55;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R2, 2:31;2;3;05:00;da_woon_jung;1;1;03:16;7;13;0;1;1;9;15;0;0;4;19;26;;;;;;;;;;12/07/1993;devin_clark;1;1;02:58;9;16;0;6;7;16;24;0;2;4;50;62;;;;;;;;;;04/12/1990
08:49:00;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R2, 2:31;2;3;05:00;da_woon_jung;1;1;03:16;7;13;0;1;1;9;15;0;0;4;19;26;;;;;;;;;;12/07/1993;devin_clark;1;1;02:58;9;16;0;6;7;16;24;0;2;4;50;62;;;;;;;;;;04/12/1990
08:49:06;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R2, 2:31;2;3;05:00;da_woon_jung;1;1;03:16;7;13;0;1;1;9;15;0;0;4;19;26;;;;;;;;;;12/07/1993;devin_clark;1;1;02:58;9;16;0;6;7;16;24;0;2;4;50;62;;;;;;;;;;04/12/1990
08:49:11;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R2, 1:59;2;3;05:00;da_woon_jung;1;1;03:16;8;15;0;1;1;10;17;0;0;4;22;30;;;;;;;;;;12/07/1993;devin_clark;1;1;03:01;12;21;0;8;9;21;31;0;2;4;55;69;;;;;;;;;;04/12/1990
08:49:16;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R2, 1:59;2;3;05:00;da_woon_jung;1;1;03:16;8;15;0;1;1;10;17;0;0;4;22;30;;;;;;;;;;12/07/1993;devin_clark;1;1;03:01;12;21;0;8;9;21;31;0;2;4;55;69;;;;;;;;;;04/12/1990
08:49:21;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R2, 1:59;2;3;05:00;da_woon_jung;1;1;03:16;8;15;0;1;1;10;17;0;0;4;22;30;;;;;;;;;;12/07/1993;devin_clark;1;1;03:01;12;21;0;8;9;21;31;0;2;4;55;69;;;;;;;;;;04/12/1990
08:49:27;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R2, 1:59;2;3;05:00;da_woon_jung;1;1;03:16;8;15;0;1;1;10;17;0;0;4;22;30;;;;;;;;;;12/07/1993;devin_clark;1;1;03:01;12;21;0;8;9;21;31;0;2;4;55;69;;;;;;;;;;04/12/1990
08:49:32;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R2, 1:59;2;3;05:00;da_woon_jung;1;1;03:16;8;15;0;1;1;10;17;0;0;4;22;30;;;;;;;;;;12/07/1993;devin_clark;1;1;03:01;12;21;0;8;9;21;31;0;2;4;55;69;;;;;;;;;;04/12/1990
08:49:38;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R2, 1:59;2;3;05:00;da_woon_jung;1;1;03:16;8;15;0;1;1;10;17;0;0;4;22;30;;;;;;;;;;12/07/1993;devin_clark;1;1;03:01;12;21;0;8;9;21;31;0;2;4;55;69;;;;;;;;;;04/12/1990
08:49:43;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R2, 1:59;2;3;05:00;da_woon_jung;1;1;03:16;8;15;0;1;1;10;17;0;0;4;22;30;;;;;;;;;;12/07/1993;devin_clark;1;1;03:01;12;21;0;8;9;21;31;0;2;4;55;69;;;;;;;;;;04/12/1990
08:49:48;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R2, 1:30;2;3;05:00;da_woon_jung;1;1;03:16;9;18;0;1;1;11;20;0;0;4;23;33;;;;;;;;;;12/07/1993;devin_clark;1;1;03:09;13;24;0;8;9;22;34;0;2;5;56;72;;;;;;;;;;04/12/1990
08:49:54;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R2, 1:30;2;3;05:00;da_woon_jung;1;1;03:16;9;18;0;1;1;11;20;0;0;4;23;33;;;;;;;;;;12/07/1993;devin_clark;1;1;03:09;13;24;0;8;9;22;34;0;2;5;56;72;;;;;;;;;;04/12/1990
08:49:59;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R2, 1:30;2;3;05:00;da_woon_jung;1;1;03:16;9;18;0;1;1;11;20;0;0;4;23;33;;;;;;;;;;12/07/1993;devin_clark;1;1;03:09;13;24;0;8;9;22;34;0;2;5;56;72;;;;;;;;;;04/12/1990
08:50:05;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R2, 1:30;2;3;05:00;da_woon_jung;1;1;03:16;9;18;0;1;1;11;20;0;0;4;23;33;;;;;;;;;;12/07/1993;devin_clark;1;1;03:09;13;24;0;8;9;22;34;0;2;5;56;72;;;;;;;;;;04/12/1990
08:50:10;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R2, 1:30;2;3;05:00;da_woon_jung;1;1;03:16;9;18;0;1;1;11;20;0;0;4;23;33;;;;;;;;;;12/07/1993;devin_clark;1;1;03:09;13;24;0;8;9;22;34;0;2;5;56;72;;;;;;;;;;04/12/1990
08:50:16;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R2, 1:30;2;3;05:00;da_woon_jung;1;1;03:16;9;18;0;1;1;11;20;0;0;4;23;33;;;;;;;;;;12/07/1993;devin_clark;1;1;03:09;13;24;0;8;9;22;34;0;2;5;56;72;;;;;;;;;;04/12/1990
08:50:21;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R2, 1:30;2;3;05:00;da_woon_jung;1;1;03:16;9;18;0;1;1;11;20;0;0;4;23;33;;;;;;;;;;12/07/1993;devin_clark;1;1;03:09;13;24;0;8;9;22;34;0;2;5;56;72;;;;;;;;;;04/12/1990
08:50:26;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R2, 1:30;2;3;05:00;da_woon_jung;1;1;03:16;9;18;0;1;1;11;20;0;0;4;23;33;;;;;;;;;;12/07/1993;devin_clark;1;1;03:09;13;24;0;8;9;22;34;0;2;5;56;72;;;;;;;;;;04/12/1990
08:50:32;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R2, 0:59;2;3;05:00;da_woon_jung;3;3;03:27;9;18;0;1;1;13;22;0;0;4;28;38;;;;;;;;;;12/07/1993;devin_clark;1;1;03:37;13;24;0;8;9;22;34;0;2;5;59;75;;;;;;;;;;04/12/1990
08:50:37;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R2, 0:59;2;3;05:00;da_woon_jung;3;3;03:27;9;18;0;1;1;13;22;0;0;4;28;38;;;;;;;;;;12/07/1993;devin_clark;1;1;03:37;13;24;0;8;9;22;34;0;2;5;59;75;;;;;;;;;;04/12/1990
08:50:43;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R2, 0:59;2;3;05:00;da_woon_jung;3;3;03:27;9;18;0;1;1;13;22;0;0;4;28;38;;;;;;;;;;12/07/1993;devin_clark;1;1;03:37;13;24;0;8;9;22;34;0;2;5;59;75;;;;;;;;;;04/12/1990
08:50:49;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R2, 0:59;2;3;05:00;da_woon_jung;3;3;03:27;9;18;0;1;1;13;22;0;0;4;28;38;;;;;;;;;;12/07/1993;devin_clark;1;1;03:37;13;24;0;8;9;22;34;0;2;5;59;75;;;;;;;;;;04/12/1990
08:50:54;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R2, 0:17;2;3;05:00;da_woon_jung;4;4;04:09;10;19;0;1;1;15;24;0;0;4;32;42;;;;;;;;;;12/07/1993;devin_clark;1;1;03:37;14;25;0;8;9;23;35;0;2;5;64;80;;;;;;;;;;04/12/1990
08:50:59;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R2, 0:59;2;3;05:00;da_woon_jung;3;3;03:27;9;18;0;1;1;13;22;0;0;4;28;38;;;;;;;;;;12/07/1993;devin_clark;1;1;03:37;13;24;0;8;9;22;34;0;2;5;59;75;;;;;;;;;;04/12/1990
08:51:05;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R2, 0:59;2;3;05:00;da_woon_jung;3;3;03:27;9;18;0;1;1;13;22;0;0;4;28;38;;;;;;;;;;12/07/1993;devin_clark;1;1;03:37;13;24;0;8;9;22;34;0;2;5;59;75;;;;;;;;;;04/12/1990
08:51:10;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R2, 0:17;2;3;05:00;da_woon_jung;4;4;04:09;10;19;0;1;1;15;24;0;0;4;32;42;;;;;;;;;;12/07/1993;devin_clark;1;1;03:37;14;25;0;8;9;23;35;0;2;5;64;80;;;;;;;;;;04/12/1990
